ts,sessionId,page,auth,method,status,level,itemInSession,city,zip,state,userAgent,lon,lat,userId,lastName,firstName,gender,registration,artist,song,duration,year,month,hour,day
2026-09-11T05:42:40.000+07:00,2930,NextSong,Logged In,PUT,200,free,2,Houston,,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-95.3698,29.7604,275,Miller,Jennifer,F,1711769136000,Jazzy B,Yesterday,312.61638,2026,9,5,11
2026-09-11T05:48:03.000+07:00,2930,NextSong,Logged In,PUT,200,free,3,Houston,,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-95.3698,29.7604,275,Miller,Jennifer,F,1711769136000,Jazzy B,Knight -> King 4,276.70384,2026,9,5,11
2026-09-11T05:54:40.000+07:00,2930,NextSong,Logged In,PUT,200,free,4,Houston,,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-95.3698,29.7604,275,Miller,Jennifer,F,1711769136000,Curtis Mayfield,Hello,136.33474,2026,9,5,11
2026-09-11T05:57:41.000+07:00,2930,NextSong,Logged In,PUT,200,free,5,Houston,,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-95.3698,29.7604,275,Miller,Jennifer,F,1711769136000,Dario Marianelli,Fix You,262.64182,2026,9,5,11
2026-09-11T06:02:55.000+07:00,2930,NextSong,Logged In,PUT,200,free,6,Houston,,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-95.3698,29.7604,275,Miller,Jennifer,F,1711769136000,Taylor Swift,Hey Jamalo,194.37409,2026,9,6,11
2026-09-11T06:06:37.000+07:00,2930,NextSong,Logged In,PUT,200,free,7,Houston,,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-95.3698,29.7604,275,Miller,Jennifer,F,1711769136000,Coldplay,Someone Like You,299.57805,2026,9,6,11
2026-09-11T06:07:11.000+07:00,4906,Home,Logged In,GET,200,free,1,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,844,Jones,Lillian,M,1729112434000,,,,2026,9,6,11
2026-09-11T06:09:02.000+07:00,4906,NextSong,Logged In,PUT,200,free,2,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,844,Jones,Lillian,M,1729112434000,The Beatles,The Harbour,194.06674,2026,9,6,11
2026-09-11T06:12:43.000+07:00,2930,NextSong,Logged In,PUT,200,free,8,Houston,,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-95.3698,29.7604,275,Miller,Jennifer,F,1711769136000,Drake,Telegrama,191.31187,2026,9,6,11
2026-09-11T06:13:09.000+07:00,4906,NextSong,Logged In,PUT,200,free,3,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,844,Jones,Lillian,M,1729112434000,Coldplay,God's Plan,177.78316,2026,9,6,11
2026-09-11T06:17:26.000+07:00,4906,NextSong,Logged In,PUT,200,free,4,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,844,Jones,Lillian,M,1729112434000,Pagan Wanderer Lu,Soorma,327.3416,2026,9,6,11
2026-09-11T06:23:22.000+07:00,4906,NextSong,Logged In,PUT,200,free,5,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,844,Jones,Lillian,M,1729112434000,Zeca Baleiro,Yellow,233.74958,2026,9,6,11
2026-09-11T06:28:05.000+07:00,4906,NextSong,Logged In,PUT,200,free,6,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,844,Jones,Lillian,M,1729112434000,Adele,Let It Be,144.29841,2026,9,6,11
2026-09-11T06:31:58.000+07:00,4906,NextSong,Logged In,PUT,200,free,7,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,844,Jones,Lillian,M,1729112434000,The Beatles,Hey Jamalo,206.57157,2026,9,6,11
2026-09-11T07:35:37.000+07:00,459,Home,Logged In,GET,200,free,1,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,524,Davis,Robert,M,1742360141000,,,,2026,9,7,11
2026-09-11T07:37:19.000+07:00,459,NextSong,Logged In,PUT,200,free,2,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,524,Davis,Robert,M,1742360141000,Dario Marianelli,The Harbour,172.89598,2026,9,7,11
2026-09-11T07:41:10.000+07:00,459,NextSong,Logged In,PUT,200,free,3,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,524,Davis,Robert,M,1742360141000,Bob Dylan,Fix You,251.95102,2026,9,7,11
2026-09-11T07:46:00.000+07:00,459,NextSong,Logged In,PUT,200,free,4,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,524,Davis,Robert,M,1742360141000,Bob Dylan,Telegrama,140.74336,2026,9,7,11
2026-09-11T07:49:50.000+07:00,459,NextSong,Logged In,PUT,200,free,5,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,524,Davis,Robert,M,1742360141000,Celine Dion,Knight -> King 4,137.50646,2026,9,7,11
2026-09-11T07:52:43.000+07:00,459,NextSong,Logged In,PUT,200,free,6,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,524,Davis,Robert,M,1742360141000,Zeca Baleiro,Yesterday,357.92068,2026,9,7,11
2026-09-11T07:59:47.000+07:00,459,NextSong,Logged In,PUT,200,free,7,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,524,Davis,Robert,M,1742360141000,Drake,Knight -> King 4,139.5628,2026,9,7,11
2026-09-11T08:03:08.000+07:00,459,NextSong,Logged In,PUT,200,free,8,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,524,Davis,Robert,M,1742360141000,Drake,Trying To Get To Heaven,303.43311,2026,9,8,11
2026-09-11T08:09:04.000+07:00,459,NextSong,Logged In,PUT,200,free,9,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,524,Davis,Robert,M,1742360141000,Ed Sheeran,Hey Jude,256.54273,2026,9,8,11
2026-09-11T08:13:51.000+07:00,459,NextSong,Logged In,PUT,200,free,10,Denville,,NJ,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-74.4904,40.8872,524,Davis,Robert,M,1742360141000,Dario Marianelli,Fix You,152.19354,2026,9,8,11
2026-09-11T08:25:55.000+07:00,937,Home,Logged In,GET,200,free,1,Houston,,TX,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-95.3698,29.7604,401,Davis,Lydia,M,1709480203000,,,,2026,9,8,11
2026-09-11T08:26:49.000+07:00,937,NextSong,Logged In,PUT,200,free,2,Houston,,TX,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-95.3698,29.7604,401,Davis,Lydia,M,1709480203000,The Beatles,Yellow,355.34772,2026,9,8,11
2026-09-11T08:34:17.000+07:00,937,NextSong,Logged In,PUT,200,free,3,Houston,,TX,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-95.3698,29.7604,401,Davis,Lydia,M,1709480203000,Pagan Wanderer Lu,Someone Like You,162.29354,2026,9,8,11
2026-09-11T08:37:50.000+07:00,937,NextSong,Logged In,PUT,200,free,4,Houston,,TX,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-95.3698,29.7604,401,Davis,Lydia,M,1709480203000,Zeca Baleiro,Blank Space,316.22265,2026,9,8,11
2026-09-11T08:44:09.000+07:00,937,NextSong,Logged In,PUT,200,free,5,Houston,,TX,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-95.3698,29.7604,401,Davis,Lydia,M,1709480203000,Zeca Baleiro,People Never Give Up,225.10887,2026,9,8,11
2026-09-11T08:49:11.000+07:00,937,NextSong,Logged In,PUT,200,free,6,Houston,,TX,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-95.3698,29.7604,401,Davis,Lydia,M,1709480203000,Ed Sheeran,Shape of You,206.52659,2026,9,8,11
2026-09-11T08:52:51.000+07:00,937,NextSong,Logged In,PUT,200,free,7,Houston,,TX,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-95.3698,29.7604,401,Davis,Lydia,M,1709480203000,Coldplay,Yesterday,242.19949,2026,9,8,11
2026-09-11T10:59:11.000+07:00,2788,Home,Logged In,GET,200,paid,1,Indianapolis,,IN,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-86.2333,39.8986,645,Brown,James,M,1710900181000,,,,2026,9,10,11
2026-09-11T10:59:49.000+07:00,2788,NextSong,Logged In,PUT,200,paid,2,Indianapolis,,IN,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-86.2333,39.8986,645,Brown,James,M,1710900181000,Ed Sheeran,Hello,277.1431,2026,9,10,11
2026-09-11T11:05:29.000+07:00,2788,NextSong,Logged In,PUT,200,paid,3,Indianapolis,,IN,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-86.2333,39.8986,645,Brown,James,M,1710900181000,Adele,Trying To Get To Heaven,178.69834,2026,9,11,11
2026-09-11T11:10:25.000+07:00,2788,NextSong,Logged In,PUT,200,paid,4,Indianapolis,,IN,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-86.2333,39.8986,645,Brown,James,M,1710900181000,Coldplay,The Harbour,194.16513,2026,9,11,11
2026-09-11T11:15:29.000+07:00,2788,NextSong,Logged In,PUT,200,paid,5,Indianapolis,,IN,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-86.2333,39.8986,645,Brown,James,M,1710900181000,Alexandre Desplat,Yesterday,331.89549,2026,9,11,11
2026-09-11T11:18:40.000+07:00,4251,Home,Logged In,GET,200,free,1,Houston,,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-95.3698,29.7604,531,Wilson,James,F,1731246109000,,,,2026,9,11,11
2026-09-11T11:20:07.000+07:00,4251,NextSong,Logged In,PUT,200,free,2,Houston,,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-95.3698,29.7604,531,Wilson,James,F,1731246109000,Zeca Baleiro,Love Story,136.41681,2026,9,11,11
2026-09-11T11:22:52.000+07:00,2788,NextSong,Logged In,PUT,200,paid,6,Indianapolis,,IN,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-86.2333,39.8986,645,Brown,James,M,1710900181000,Zeca Baleiro,Because You Loved Me,137.22028,2026,9,11,11
2026-09-11T11:23:38.000+07:00,4251,NextSong,Logged In,PUT,200,free,3,Houston,,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-95.3698,29.7604,531,Wilson,James,F,1731246109000,Zeca Baleiro,People Never Give Up,146.99481,2026,9,11,11
2026-09-11T11:26:26.000+07:00,2788,NextSong,Logged In,PUT,200,paid,7,Indianapolis,,IN,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-86.2333,39.8986,645,Brown,James,M,1710900181000,Alexandre Desplat,Blank Space,296.15821,2026,9,11,11
2026-09-11T11:33:17.000+07:00,2788,NextSong,Logged In,PUT,200,paid,8,Indianapolis,,IN,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-86.2333,39.8986,645,Brown,James,M,1710900181000,Drake,Yellow,208.25776,2026,9,11,11
2026-09-11T11:37:34.000+07:00,2788,NextSong,Logged In,PUT,200,paid,9,Indianapolis,,IN,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-86.2333,39.8986,645,Brown,James,M,1710900181000,Jazzy B,Someone Like You,155.61001,2026,9,11,11
2026-09-11T12:26:06.000+07:00,325,Home,Logged In,GET,200,free,1,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,638,Wilson,Ivan,F,1707087761000,,,,2026,9,12,11
2026-09-11T12:27:09.000+07:00,325,NextSong,Logged In,PUT,200,free,2,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,638,Wilson,Ivan,F,1707087761000,Adele,Soorma,270.96964,2026,9,12,11
2026-09-11T15:06:04.000+07:00,955,Home,Logged In,GET,200,paid,1,Houston,,TX,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-95.3698,29.7604,654,Barber,Lydia,F,1765664298000,,,,2026,9,15,11
2026-09-11T15:07:02.000+07:00,955,NextSong,Logged In,PUT,200,paid,2,Houston,,TX,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-95.3698,29.7604,654,Barber,Lydia,F,1765664298000,Pagan Wanderer Lu,Someone Like You,306.80161,2026,9,15,11
2026-09-11T19:33:39.000+07:00,4415,Home,Logged In,GET,200,paid,1,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,429,Williams,Lydia,F,1718126593000,,,,2026,9,19,11
2026-09-11T19:34:46.000+07:00,4415,NextSong,Logged In,PUT,200,paid,2,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,429,Williams,Lydia,F,1718126593000,Coldplay,Hello,341.17241,2026,9,19,11
2026-09-11T19:40:53.000+07:00,4415,NextSong,Logged In,PUT,200,paid,3,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,429,Williams,Lydia,F,1718126593000,Coldplay,God's Plan,139.49132,2026,9,19,11
2026-09-11T19:44:54.000+07:00,4415,NextSong,Logged In,PUT,200,paid,4,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,429,Williams,Lydia,F,1718126593000,Ed Sheeran,Blank Space,216.98765,2026,9,19,11
2026-09-11T19:49:13.000+07:00,4415,NextSong,Logged In,PUT,200,paid,5,Indianapolis,,IN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",-86.2333,39.8986,429,Williams,Lydia,F,1718126593000,Drake,Knight -> King 4,330.36927,2026,9,19,11
2026-09-12T00:00:34.000+07:00,2953,Home,Logged In,GET,200,paid,1,Chicago,,IL,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-87.6298,41.8781,841,Mathews,John,M,1761143874000,,,,2026,9,0,12
2026-09-12T00:00:55.000+07:00,2953,NextSong,Logged In,PUT,200,paid,2,Chicago,,IL,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-87.6298,41.8781,841,Mathews,John,M,1761143874000,Drake,Fix You,130.2148,2026,9,0,12
2026-09-12T05:22:34.000+07:00,926,Home,Logged In,GET,200,paid,1,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,922,Barber,Aiden,F,1724710645000,,,,2026,9,5,12
2026-09-12T05:22:47.000+07:00,926,NextSong,Logged In,PUT,200,paid,2,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,922,Barber,Aiden,F,1724710645000,Pagan Wanderer Lu,Soorma,170.17503,2026,9,5,12
2026-09-12T05:27:19.000+07:00,926,NextSong,Logged In,PUT,200,paid,3,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,922,Barber,Aiden,F,1724710645000,The Beatles,People Never Give Up,300.07241,2026,9,5,12
2026-09-12T05:34:07.000+07:00,926,NextSong,Logged In,PUT,200,paid,4,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,922,Barber,Aiden,F,1724710645000,Celine Dion,Meeting Daisy,161.97642,2026,9,5,12
2026-09-12T05:37:17.000+07:00,926,NextSong,Logged In,PUT,200,paid,5,Denville,,NJ,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.4904,40.8872,922,Barber,Aiden,F,1724710645000,Zeca Baleiro,Hello,143.56051,2026,9,5,12
2026-09-12T07:00:40.000+07:00,4887,Home,Logged In,GET,200,paid,1,New York,,NY,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.006,40.7128,203,Wilson,Aiden,M,1742516374000,,,,2026,9,7,12
2026-09-12T07:01:29.000+07:00,4887,NextSong,Logged In,PUT,200,paid,2,New York,,NY,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.006,40.7128,203,Wilson,Aiden,M,1742516374000,Bob Dylan,Let It Be,312.82825,2026,9,7,12
2026-09-12T07:08:15.000+07:00,4887,NextSong,Logged In,PUT,200,paid,3,New York,,NY,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.006,40.7128,203,Wilson,Aiden,M,1742516374000,Dario Marianelli,Someone Like You,337.06422,2026,9,7,12
2026-09-12T07:14:35.000+07:00,4887,NextSong,Logged In,PUT,200,paid,4,New York,,NY,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.006,40.7128,203,Wilson,Aiden,M,1742516374000,Dario Marianelli,Hello,268.81468,2026,9,7,12
2026-09-12T07:20:28.000+07:00,4887,NextSong,Logged In,PUT,200,paid,5,New York,,NY,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.006,40.7128,203,Wilson,Aiden,M,1742516374000,Celine Dion,Yesterday,262.73045,2026,9,7,12
2026-09-12T07:26:14.000+07:00,4887,NextSong,Logged In,PUT,200,paid,6,New York,,NY,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.006,40.7128,203,Wilson,Aiden,M,1742516374000,Pagan Wanderer Lu,Let It Be,269.71911,2026,9,7,12
2026-09-12T07:31:48.000+07:00,4887,NextSong,Logged In,PUT,200,paid,7,New York,,NY,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.006,40.7128,203,Wilson,Aiden,M,1742516374000,Taylor Swift,The Harbour,167.35081,2026,9,7,12
2026-09-12T07:34:54.000+07:00,4887,NextSong,Logged In,PUT,200,paid,8,New York,,NY,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.006,40.7128,203,Wilson,Aiden,M,1742516374000,Drake,Someone Like You,311.30945,2026,9,7,12
2026-09-12T07:40:42.000+07:00,4887,NextSong,Logged In,PUT,200,paid,9,New York,,NY,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-74.006,40.7128,203,Wilson,Aiden,M,1742516374000,Zeca Baleiro,Knight -> King 4,249.59844,2026,9,7,12
2026-09-12T09:22:25.000+07:00,1462,Home,Logged In,GET,200,free,1,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,585,Mathews,Lillian,F,1752110618000,,,,2026,9,9,12
2026-09-12T09:24:02.000+07:00,1462,NextSong,Logged In,PUT,200,free,2,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,585,Mathews,Lillian,F,1752110618000,Ed Sheeran,God's Plan,243.90135,2026,9,9,12
2026-09-12T09:29:55.000+07:00,1462,NextSong,Logged In,PUT,200,free,3,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,585,Mathews,Lillian,F,1752110618000,Alexandre Desplat,Yesterday,290.48934,2026,9,9,12
2026-09-12T09:36:28.000+07:00,1462,NextSong,Logged In,PUT,200,free,4,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,585,Mathews,Lillian,F,1752110618000,Jazzy B,Hey Jude,185.3167,2026,9,9,12
2026-09-12T09:39:52.000+07:00,1462,NextSong,Logged In,PUT,200,free,5,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,585,Mathews,Lillian,F,1752110618000,Coldplay,Hey Jude,223.03505,2026,9,9,12
2026-09-12T09:45:01.000+07:00,1462,NextSong,Logged In,PUT,200,free,6,West Palm Beach,,FL,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",-80.0584,26.6696,585,Mathews,Lillian,F,1752110618000,Taylor Swift,Hello,148.78732,2026,9,9,12
2026-09-12T09:45:28.000+07:00,3462,Home,Logged In,GET,200,free,1,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,991,Wilson,Coen,M,1750075977000,,,,2026,9,9,12
2026-09-12T09:47:14.000+07:00,3462,NextSong,Logged In,PUT,200,free,2,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,991,Wilson,Coen,M,1750075977000,Adele,Soorma,346.17542,2026,9,9,12
2026-09-12T09:53:31.000+07:00,3462,NextSong,Logged In,PUT,200,free,3,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,991,Wilson,Coen,M,1750075977000,Bally Sagoo,Soorma,170.63017,2026,9,9,12
2026-09-12T09:57:09.000+07:00,3462,NextSong,Logged In,PUT,200,free,4,New York,,NY,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",-74.006,40.7128,991,Wilson,Coen,M,1750075977000,Ed Sheeran,Love Story,125.29106,2026,9,9,12
